name_product,category,price_original,price_sale,discount,condition,availability,date_seen,weight_kg,shipping,merchant
SPEAKERCRAFT PROFILE CRS6 TWO 6 1 2 IN CEILING SPEAKER (EACH) BLACK,Electronics,229.98,229.98,No Discount,New,Available,2017-05-09,1.81,Undefined,Bestbuy
SPEAKERCRAFT PROFILE CRS6 TWO 6 1 2 IN CEILING SPEAKER (EACH) BLACK,Electronics,229.98,229.98,No Discount,New,Available,2018-05-27,1.81,Undefined,Bestbuy
CORSAIR VENGEANCE RGB 16GB (2X8GB) DDR4 3200MHZ C16 DESKTOP MEMORY BLACK,Electronics,219.99,219.99,No Discount,New,Available,2018-05-26,0.11,Undefined,Bestbuy
CORSAIR VENGEANCE RGB 16GB (2X8GB) DDR4 3200MHZ C16 DESKTOP MEMORY BLACK,Electronics,209.99,209.99,No Discount,New,Available,2018-05-26,0.11,Undefined,Bestbuy
CORSAIR VENGEANCE RGB 16GB (2X8GB) DDR4 3200MHZ C16 DESKTOP MEMORY BLACK,Electronics,179.99,179.99,No Discount,New,Available,2017-08-30,0.11,Undefined,Bestbuy
CORSAIR VENGEANCE RGB 16GB (2X8GB) DDR4 3200MHZ C16 DESKTOP MEMORY BLACK,Electronics,174.99,174.99,No Discount,New,Available,2017-07-26,0.11,Undefined,Bestbuy
"DENAQ AC POWER ADAPTER AND CHARGER FOR SELECT HP OMNIBOOK, PAVILION AND PRESARIO LAPTOPS BLACK",Electronics,25.89,25.89,No Discount,New,Available,2015-05-27,0.68,Undefined,Wayfair - Bestbuy
"DENAQ AC POWER ADAPTER AND CHARGER FOR SELECT HP OMNIBOOK, PAVILION AND PRESARIO LAPTOPS BLACK",Electronics,20.99,20.99,No Discount,New,Available,2015-07-08,0.68,Undefined,Bestbuy
"DENAQ AC POWER ADAPTER AND CHARGER FOR SELECT HP OMNIBOOK, PAVILION AND PRESARIO LAPTOPS BLACK",Electronics,38.99,38.99,No Discount,New,Available,2015-03-26,0.68,Undefined,Wayfair - Walmart
"DENAQ AC POWER ADAPTER AND CHARGER FOR SELECT HP OMNIBOOK, PAVILION AND PRESARIO LAPTOPS BLACK",Electronics,20.99,20.99,No Discount,New,Available,2018-05-26,0.68,Undefined,Bestbuy
"DENAQ AC POWER ADAPTER AND CHARGER FOR SELECT HP OMNIBOOK, PAVILION AND PRESARIO LAPTOPS BLACK",Electronics,20.99,20.99,No Discount,New,Available,2015-05-27,0.68,Undefined,Wayfair - Bestbuy
"DENAQ AC POWER ADAPTER AND CHARGER FOR SELECT HP OMNIBOOK, PAVILION AND PRESARIO LAPTOPS BLACK",Electronics,29.99,29.99,No Discount,New,Available,2015-04-22,0.68,Undefined,Wayfair - Walmart
SLIDELITE CAMERA STRAP SLL 1 (BLACK),Electronics,49.95,49.95,No Discount,New,Available,2018-03-05,0.14,Undefined,District Camera
SLIDELITE CAMERA STRAP SLL 1 (BLACK),Electronics,49.95,49.95,No Discount,New,Available,2017-08-19,0.14,Free Shipping,bhphotovideo
SLIDELITE CAMERA STRAP SLL 1 (BLACK),Electronics,39.99,39.99,No Discount,Used,Available,2017-08-24,0.14,Free Shipping,goldstar_tech
SLIDELITE CAMERA STRAP SLL 1 (BLACK),Electronics,29.95,29.95,No Discount,New,Available,2018-06-01,0.14,Free Shipping,bhphotovideo
SLIDELITE CAMERA STRAP SLL 1 (BLACK),Electronics,49.95,49.95,No Discount,New,Available,2017-08-22,0.14,Free Shipping,buydig
SLIDELITE CAMERA STRAP SLL 1 (BLACK),Electronics,39.99,39.99,No Discount,New,Available,2017-05-31,0.14,Undefined,Bestbuy
SLIDELITE CAMERA STRAP SLL 1 (BLACK),Electronics,42.46,42.46,No Discount,New,Available,2017-12-04,0.14,Free Shipping,bhphotovideo
SLIDELITE CAMERA STRAP SLL 1 (BLACK),Electronics,39.95,39.95,No Discount,New,Available,2018-01-27,0.14,Free Shipping,bhphotovideo
SLIDELITE CAMERA STRAP SLL 1 (BLACK),Electronics,49.99,49.99,No Discount,New,Available,2017-03-02,0.14,Undefined,Bestbuy
FLIPSIDE 300 BACKPACK (BLACK),Electronics,79.95,79.95,No Discount,New,Available,2017-08-19,1.32,Free Shipping,bhphotovideo
FLIPSIDE 300 BACKPACK (BLACK),Electronics,78.99,78.99,No Discount,New,Available,2017-03-02,1.32,Undefined,Bestbuy
FLIPSIDE 300 BACKPACK (BLACK),Electronics,89.95,89.95,No Discount,New,Available,2017-12-05,1.32,Free Shipping,bhphotovideo
FLIPSIDE 300 BACKPACK (BLACK),Electronics,65.19,65.19,No Discount,New,Available,2017-08-26,1.32,Expedited Shipping,Walmart
FLIPSIDE 300 BACKPACK (BLACK),Electronics,66.99,66.99,No Discount,New,Available,2017-10-24,1.32,Free Shipping,bhphotovideo
FLIPSIDE 300 BACKPACK (BLACK),Electronics,79.95,79.95,No Discount,New,Available,2017-09-08,1.32,Standard Shipping,Adorama Camera
SAMSUNG 50 CLASS (49.5 DIAG.) LED 1080P SMART HDTV,Electronics,450.99,450.99,No Discount,New,Available,2017-10-10,12.61,Undefined,Bestbuy
SAMSUNG 50 CLASS (49.5 DIAG.) LED 1080P SMART HDTV,Electronics,599.99,397.99,34%,New,Available,2018-03-09,12.61,Standard Shipping,Walmart
SAMSUNG 50 CLASS (49.5 DIAG.) LED 1080P SMART HDTV,Electronics,477.99,477.99,No Discount,New,Available,2017-08-29,12.61,Free Shipping,bhphotovideo
SAMSUNG 50 CLASS (49.5 DIAG.) LED 1080P SMART HDTV,Electronics,496.36,496.36,No Discount,New,Available,2017-07-21,12.61,Undefined,Wholesale Connection
SAMSUNG 50 CLASS (49.5 DIAG.) LED 1080P SMART HDTV,Electronics,599.99,477.99,20%,New,Available,2017-08-14,12.61,Standard Shipping,Walmart
SAMSUNG 50 CLASS (49.5 DIAG.) LED 1080P SMART HDTV,Electronics,449.99,449.99,No Discount,New,Available,2018-05-26,12.61,Undefined,Bestbuy
SAMSUNG 50 CLASS (49.5 DIAG.) LED 1080P SMART HDTV,Electronics,479.99,479.99,No Discount,New,Available,2017-08-30,12.61,Undefined,Bestbuy
SAMSUNG 50 CLASS (49.5 DIAG.) LED 1080P SMART HDTV,Electronics,599.99,497.99,17%,New,Available,2017-09-15,12.61,Standard Shipping,Walmart
SAMSUNG 50 CLASS (49.5 DIAG.) LED 1080P SMART HDTV,Electronics,549.0,549.0,No Discount,New,Available,2018-03-09,12.61,Standard Shipping,Beach Camera
SAMSUNG 50 CLASS (49.5 DIAG.) LED 1080P SMART HDTV,Electronics,497.99,497.99,No Discount,New,Available,2017-08-19,12.61,Free Shipping,bhphotovideo
SAMSUNG 50 CLASS (49.5 DIAG.) LED 1080P SMART HDTV,Electronics,549.99,549.99,No Discount,New,Available,2017-10-24,12.61,Standard Shipping,Beach Camera
SAMSUNG 50 CLASS (49.5 DIAG.) LED 1080P SMART HDTV,Electronics,599.99,447.99,25%,New,Available,2017-11-16,12.61,Standard Shipping,Walmart
SAMSUNG 50 CLASS (49.5 DIAG.) LED 1080P SMART HDTV,Electronics,447.99,447.99,No Discount,New,Available,2017-11-18,12.61,Free Shipping,bhphotovideo
SAMSUNG 50 CLASS (49.5 DIAG.) LED 1080P SMART HDTV,Electronics,529.0,529.0,No Discount,New,Available,2018-01-21,12.61,Standard Shipping,Beach Camera
SAMSUNG 50 CLASS (49.5 DIAG.) LED 1080P SMART HDTV,Electronics,599.99,329.99,45%,New,Available,2018-04-26,12.61,Standard Shipping,Walmart
SAMSUNG 50 CLASS (49.5 DIAG.) LED 1080P SMART HDTV,Electronics,431.99,431.99,No Discount,New,Available,2017-08-30,12.61,Undefined,Bestbuy
SAMSUNG 50 CLASS (49.5 DIAG.) LED 1080P SMART HDTV,Electronics,497.99,497.99,No Discount,New,Available,2017-10-30,12.61,Standard Shipping,Beach Camera
SAMSUNG 50 CLASS (49.5 DIAG.) LED 1080P SMART HDTV,Electronics,499.99,499.99,No Discount,New,Available,2017-07-26,12.61,Undefined,Bestbuy
SAMSUNG 50 CLASS (49.5 DIAG.) LED 1080P SMART HDTV,Electronics,399.99,399.99,No Discount,New,Available,2018-05-26,12.61,Undefined,Bestbuy
SAMSUNG 50 CLASS (49.5 DIAG.) LED 1080P SMART HDTV,Electronics,499.99,499.99,No Discount,New,Available,2017-12-07,12.61,Standard Shipping,Beach Camera
IHOME RECHARGEABLE SPLASH PROOF STEREO BLUETOOTH SPEAKER BLACK (IBT33BC),Electronics,37.99,37.99,No Discount,New,Available,2017-07-23,0.35,Undefined,Walmart
IHOME RECHARGEABLE SPLASH PROOF STEREO BLUETOOTH SPEAKER BLACK (IBT33BC),Electronics,39.99,39.99,No Discount,New,Available,2017-05-01,0.35,Undefined,Bestbuy
IHOME RECHARGEABLE SPLASH PROOF STEREO BLUETOOTH SPEAKER BLACK (IBT33BC),Electronics,49.99,49.99,No Discount,New,Available,2018-01-21,0.35,Standard Shipping,SharpPrices
IHOME RECHARGEABLE SPLASH PROOF STEREO BLUETOOTH SPEAKER BLACK (IBT33BC),Electronics,43.99,43.99,No Discount,New,Available,2017-09-17,0.35,Undefined,AMI Ventures Inc
IHOME RECHARGEABLE SPLASH PROOF STEREO BLUETOOTH SPEAKER BLACK (IBT33BC),Electronics,49.99,49.99,No Discount,New,Available,2017-03-30,0.35,Undefined,Bestbuy
IHOME RECHARGEABLE SPLASH PROOF STEREO BLUETOOTH SPEAKER BLACK (IBT33BC),Electronics,32.99,32.99,No Discount,New,Available,2017-03-04,0.35,Undefined,Bestbuy
IHOME RECHARGEABLE SPLASH PROOF STEREO BLUETOOTH SPEAKER BLACK (IBT33BC),Electronics,37.99,37.99,No Discount,New,Available,2017-07-26,0.35,Undefined,Bestbuy
IHOME RECHARGEABLE SPLASH PROOF STEREO BLUETOOTH SPEAKER BLACK (IBT33BC),Electronics,44.65,44.65,No Discount,New,Available,2017-11-17,0.35,Undefined,AMI Ventures Inc
POLK AUDIO 50 W WOOFER BLACK,Electronics,99.99,99.99,No Discount,New,Available,2018-05-26,11.79,Undefined,Bestbuy
APPLE PRE OWNED IPAD 3 64GB BLACK,Electronics,229.99,229.99,No Discount,Used,Available,2018-05-26,0.47,Undefined,Bestbuy
APPLE PRE OWNED IPAD 3 64GB BLACK,Electronics,299.99,299.99,No Discount,Used,Available,2017-03-03,0.47,Undefined,Bestbuy
APPLE PRE OWNED IPAD 3 64GB BLACK,Electronics,649.99,649.99,No Discount,Used,Available,2017-03-10,0.47,Undefined,Bestbuy
APPLE PRE OWNED IPAD 3 64GB BLACK,Electronics,249.99,249.99,No Discount,Used,Available,2017-05-01,0.47,Undefined,Bestbuy
CORSAIR CMSA8GX3M2A1066C7 APPLE 8 GB DUAL CHANNEL KIT DDR3 1066 (PC3 8500) 204 PIN DDR3 LAPTOP SO DIMM MEMORY 1.5V,Electronics,74.99,74.99,No Discount,New,Available,2017-12-12,0.02,Undefined,Technology Galaxy
CORSAIR CMSA8GX3M2A1066C7 APPLE 8 GB DUAL CHANNEL KIT DDR3 1066 (PC3 8500) 204 PIN DDR3 LAPTOP SO DIMM MEMORY 1.5V,Electronics,70.88,70.88,No Discount,New,Available,2017-09-28,0.02,Undefined,Hippo-Deals
CORSAIR CMSA8GX3M2A1066C7 APPLE 8 GB DUAL CHANNEL KIT DDR3 1066 (PC3 8500) 204 PIN DDR3 LAPTOP SO DIMM MEMORY 1.5V,Electronics,45.1,45.1,No Discount,New,Available,2017-07-23,0.02,Undefined,OutletPC
CORSAIR CMSA8GX3M2A1066C7 APPLE 8 GB DUAL CHANNEL KIT DDR3 1066 (PC3 8500) 204 PIN DDR3 LAPTOP SO DIMM MEMORY 1.5V,Electronics,79.99,79.99,No Discount,New,Available,2018-03-05,0.02,Undefined,Technology Galaxy
CORSAIR CMSA8GX3M2A1066C7 APPLE 8 GB DUAL CHANNEL KIT DDR3 1066 (PC3 8500) 204 PIN DDR3 LAPTOP SO DIMM MEMORY 1.5V,Electronics,64.99,64.99,No Discount,New,Available,2017-08-30,0.02,Undefined,Bestbuy
CORSAIR CMSA8GX3M2A1066C7 APPLE 8 GB DUAL CHANNEL KIT DDR3 1066 (PC3 8500) 204 PIN DDR3 LAPTOP SO DIMM MEMORY 1.5V,Electronics,67.99,67.99,No Discount,New,Available,2017-07-26,0.02,Undefined,Bestbuy
ST640P UNIVERSAL TILT WALL MOUNT FOR 32 TO 50 DISPLAYS,Electronics,61.85,61.85,No Discount,New,Available,2017-08-22,3.63,Free Shipping,bhphotovideo
ST640P UNIVERSAL TILT WALL MOUNT FOR 32 TO 50 DISPLAYS,Electronics,69.99,69.99,No Discount,New,Available,2017-07-26,3.63,Undefined,Bestbuy
ST640P UNIVERSAL TILT WALL MOUNT FOR 32 TO 50 DISPLAYS,Electronics,59.95,59.95,No Discount,New,Available,2017-12-04,3.63,Free Shipping,bhphotovideo
ST640P UNIVERSAL TILT WALL MOUNT FOR 32 TO 50 DISPLAYS,Electronics,69.99,69.99,No Discount,New,Available,2018-05-26,3.63,Undefined,Bestbuy
VIRTUALLY INVISIBLE 891 IN WALL SPEAKERS (PAIR),Electronics,599.99,599.99,No Discount,New,Available,2017-03-04,2.36,Undefined,Bestbuy
VIRTUALLY INVISIBLE 891 IN WALL SPEAKERS (PAIR),Electronics,599.0,599.0,No Discount,New,Available,2016-05-05,2.36,Free Shipping,bhphotovideo
AVR X1400H 7.2 CHANNEL NETWORK A V RECEIVER,Electronics,399.0,399.0,No Discount,New,Available,2018-06-01,8.48,Free Shipping,wwstereo
AVR X1400H 7.2 CHANNEL NETWORK A V RECEIVER,Electronics,499.0,499.0,No Discount,New,Available,2017-08-19,8.48,Free Shipping,bhphotovideo
AVR X1400H 7.2 CHANNEL NETWORK A V RECEIVER,Electronics,599.98,599.98,No Discount,New,Available,2017-05-31,8.48,Undefined,Bestbuy
AVR X1400H 7.2 CHANNEL NETWORK A V RECEIVER,Electronics,399.0,399.0,No Discount,New,Available,2018-05-04,8.48,Free Shipping,bhphotovideo
AVR X1400H 7.2 CHANNEL NETWORK A V RECEIVER,Electronics,499.98,499.98,No Discount,New,Available,2017-08-12,8.48,Undefined,Bestbuy
AVR X1400H 7.2 CHANNEL NETWORK A V RECEIVER,Electronics,399.98,399.98,No Discount,New,Available,2018-06-15,8.48,Undefined,Bestbuy
AVR X1400H 7.2 CHANNEL NETWORK A V RECEIVER,Electronics,349.98,349.98,No Discount,New,Available,2018-06-18,8.48,Undefined,Bestbuy
AVR X1400H 7.2 CHANNEL NETWORK A V RECEIVER,Electronics,599.98,599.98,No Discount,New,Available,2018-06-15,8.48,Undefined,Bestbuy
AVR X1400H 7.2 CHANNEL NETWORK A V RECEIVER,Electronics,599.0,599.0,No Discount,New,Available,2017-08-19,8.48,Free Shipping,bhphotovideo
DENAQ AC POWER ADAPTER AND CHARGER FOR SELECT TOSHIBA SATELLITE AND SATELLITE PRO LAPTOPS BLACK,Electronics,21.99,21.99,No Discount,New,Available,2015-03-10,0.54,Undefined,Buy - Bestbuy
DENAQ AC POWER ADAPTER AND CHARGER FOR SELECT TOSHIBA SATELLITE AND SATELLITE PRO LAPTOPS BLACK,Electronics,19.14,19.14,No Discount,New,Available,2017-09-17,0.54,Standard Shipping,Walmart
DENAQ AC POWER ADAPTER AND CHARGER FOR SELECT TOSHIBA SATELLITE AND SATELLITE PRO LAPTOPS BLACK,Electronics,24.99,24.99,No Discount,New,Available,2018-05-26,0.54,Undefined,Bestbuy
DENAQ AC POWER ADAPTER AND CHARGER FOR SELECT TOSHIBA SATELLITE AND SATELLITE PRO LAPTOPS BLACK,Electronics,18.95,18.95,No Discount,New,Available,2017-10-21,0.54,Standard Shipping,Walmart
DENAQ AC POWER ADAPTER AND CHARGER FOR SELECT TOSHIBA SATELLITE AND SATELLITE PRO LAPTOPS BLACK,Electronics,24.99,24.99,No Discount,New,Available,2015-12-01,0.54,Undefined,Bestbuy
DENAQ AC POWER ADAPTER AND CHARGER FOR SELECT TOSHIBA SATELLITE AND SATELLITE PRO LAPTOPS BLACK,Electronics,11.99,11.99,No Discount,New,Available,2018-01-22,0.54,Undefined,BrownBearTech
LENOVO AC ADAPTER FOR SELECT LENOVO YOGA LAPTOPS BLACK,Electronics,39.99,39.99,No Discount,New,Available,2015-11-30,1.0,Undefined,Bestbuy
LENOVO AC ADAPTER FOR SELECT LENOVO YOGA LAPTOPS BLACK,Electronics,22.99,22.99,No Discount,New,Available,2017-07-07,1.0,Undefined,Bestbuy
LENOVO AC ADAPTER FOR SELECT LENOVO YOGA LAPTOPS BLACK,Electronics,27.99,27.99,No Discount,New,Available,2017-03-04,1.0,Undefined,Bestbuy
LENOVO AC ADAPTER FOR SELECT LENOVO YOGA LAPTOPS BLACK,Electronics,20.99,20.99,No Discount,New,Available,2017-06-01,1.0,Undefined,Bestbuy
LENOVO AC ADAPTER FOR SELECT LENOVO YOGA LAPTOPS BLACK,Electronics,39.99,39.99,No Discount,New,Available,2018-05-26,1.0,Undefined,Bestbuy
LENOVO AC ADAPTER FOR SELECT LENOVO YOGA LAPTOPS BLACK,Electronics,23.99,23.99,No Discount,New,Available,2017-03-10,1.0,Undefined,Bestbuy
LENOVO AC ADAPTER FOR SELECT LENOVO YOGA LAPTOPS BLACK,Electronics,33.99,33.99,No Discount,New,Available,2017-05-01,1.0,Undefined,Bestbuy
LENOVO AC ADAPTER FOR SELECT LENOVO YOGA LAPTOPS BLACK,Electronics,26.99,26.99,No Discount,New,Available,2017-07-26,1.0,Undefined,Bestbuy
LENOVO AC ADAPTER FOR SELECT LENOVO YOGA LAPTOPS BLACK,Electronics,19.99,19.99,No Discount,New,Available,2017-05-09,1.0,Undefined,Bestbuy
LENOVO AC ADAPTER FOR SELECT LENOVO YOGA LAPTOPS BLACK,Electronics,24.99,24.99,No Discount,New,Available,2017-06-01,1.0,Undefined,Bestbuy
ELITE SCREENS SPECTRUM SERIES 110 MOTORIZED PROJECTOR SCREEN BLACK,Electronics,255.57,255.57,No Discount,New,Available,2017-12-14,14.51,Standard Shipping,Aztek Computers
ELITE SCREENS SPECTRUM SERIES 110 MOTORIZED PROJECTOR SCREEN BLACK,Electronics,259.99,259.99,No Discount,New,Available,2018-05-26,14.51,Undefined,Bestbuy
ELITE SCREENS SPECTRUM SERIES 110 MOTORIZED PROJECTOR SCREEN BLACK,Electronics,179.95,179.95,No Discount,New,Available,2017-12-04,14.51,Free Shipping,bhphotovideo
ELITE SCREENS SPECTRUM SERIES 110 MOTORIZED PROJECTOR SCREEN BLACK,Electronics,259.99,259.99,No Discount,New,Available,2015-11-25,14.51,Undefined,Bestbuy
ELITE SCREENS SPECTRUM SERIES 110 MOTORIZED PROJECTOR SCREEN BLACK,Electronics,269.74,269.74,No Discount,New,Available,2017-08-15,14.51,Undefined,Aztek Computers
ELITE SCREENS SPECTRUM SERIES 110 MOTORIZED PROJECTOR SCREEN BLACK,Electronics,276.43,276.43,No Discount,New,Available,2017-07-23,14.51,Freight Shipping,UnbeatableSale
ELITE SCREENS SPECTRUM SERIES 110 MOTORIZED PROJECTOR SCREEN BLACK,Electronics,286.99,286.99,No Discount,New,Available,2017-08-29,14.51,Free Shipping,bhphotovideo
ELITE SCREENS SPECTRUM SERIES 110 MOTORIZED PROJECTOR SCREEN BLACK,Electronics,207.99,207.99,No Discount,New,Available,2017-07-26,14.51,Undefined,Bestbuy
ELITE SCREENS SPECTRUM SERIES 110 MOTORIZED PROJECTOR SCREEN BLACK,Electronics,379.95,379.95,No Discount,New,Available,2017-08-19,14.51,Free Shipping,bhphotovideo
ELITE SCREENS SPECTRUM SERIES 110 MOTORIZED PROJECTOR SCREEN BLACK,Electronics,267.38,267.38,No Discount,New,Available,2017-11-12,14.51,Undefined,Aztek Computers
SONY SRS XB21 PORTABLE BLUETOOTH SPEAKER BLACK,Electronics,98.0,98.0,No Discount,New,Available,2018-06-01,0.54,Free Shipping,bhphotovideo
SONY SRS XB21 PORTABLE BLUETOOTH SPEAKER BLACK,Electronics,99.99,99.99,No Discount,New,Available,2018-04-16,0.54,Free Shipping,bhphotovideo
SONY SRS XB21 PORTABLE BLUETOOTH SPEAKER BLACK,Electronics,99.99,99.99,No Discount,New,Available,2018-05-27,0.54,Undefined,Bestbuy
RUSSOUND ACCLAIM 5 SERIES 6 1 2 INDOOR OUTDOOR SPEAKER (EACH) WHITE,Electronics,128.59,128.59,No Discount,New,Available,2017-12-06,3.27,Standard Shipping,Beach Camera
RUSSOUND ACCLAIM 5 SERIES 6 1 2 INDOOR OUTDOOR SPEAKER (EACH) WHITE,Electronics,249.99,249.99,No Discount,New,Available,2015-04-24,3.27,Undefined,TigerDirect - Walmart
RUSSOUND ACCLAIM 5 SERIES 6 1 2 INDOOR OUTDOOR SPEAKER (EACH) WHITE,Electronics,181.98,181.98,No Discount,New,Available,2018-05-27,3.27,Undefined,Bestbuy
RUSSOUND ACCLAIM 5 SERIES 6 1 2 INDOOR OUTDOOR SPEAKER (EACH) WHITE,Electronics,125.99,125.99,No Discount,New,Available,2017-03-30,3.27,Undefined,Bestbuy
RUSSOUND ACCLAIM 5 SERIES 6 1 2 INDOOR OUTDOOR SPEAKER (EACH) WHITE,Electronics,99.79,99.79,No Discount,New,Available,2017-07-23,3.27,Undefined,DealClock
RUSSOUND ACCLAIM 5 SERIES 6 1 2 INDOOR OUTDOOR SPEAKER (EACH) WHITE,Electronics,127.99,127.99,No Discount,New,Available,2017-10-10,3.27,Undefined,Bestbuy
RUSSOUND ACCLAIM 5 SERIES 6 1 2 INDOOR OUTDOOR SPEAKER (EACH) WHITE,Electronics,118.59,118.59,No Discount,New,Available,2017-10-21,3.27,Undefined,DealClock
RUSSOUND ACCLAIM 5 SERIES 6 1 2 INDOOR OUTDOOR SPEAKER (EACH) WHITE,Electronics,109.41,109.41,No Discount,New,Available,2017-09-17,3.27,Undefined,DiamondBuy
RUSSOUND ACCLAIM 5 SERIES 6 1 2 INDOOR OUTDOOR SPEAKER (EACH) WHITE,Electronics,249.99,249.99,No Discount,New,Available,2015-11-30,3.27,Undefined,Bestbuy
SB 2000 12 500W SUBWOOFER (PIANO GLOSS BLACK),Electronics,799.99,799.99,No Discount,New,Available,2017-08-19,15.79,Free Shipping,bhphotovideo
SB 2000 12 500W SUBWOOFER (PIANO GLOSS BLACK),Electronics,799.98,799.98,No Discount,New,Available,2017-03-03,15.79,Undefined,Bestbuy
KENWOOD ROAD SERIES 6 X 8 2 WAY CAR SPEAKERS WITH PAPER WOOFER CONES (PAIR) BLACK,Electronics,59.99,59.99,No Discount,New,Available,2018-04-24,1.91,Undefined,Bestbuy
KENWOOD ROAD SERIES 6 X 8 2 WAY CAR SPEAKERS WITH PAPER WOOFER CONES (PAIR) BLACK,Electronics,23.99,23.99,No Discount,New,Available,2018-04-24,1.91,Undefined,Bestbuy
HISENSE 55 CLASS LED H9 SERIES 2160P SMART 4K UHD TV WITH HDR,Electronics,799.99,799.99,No Discount,New,Available,2018-05-02,19.6,Undefined,Bestbuy
HISENSE 55 CLASS LED H9 SERIES 2160P SMART 4K UHD TV WITH HDR,Electronics,599.99,599.99,No Discount,New,Available,2018-04-26,19.6,Undefined,Hisense USA Corporation
HISENSE 55 CLASS LED H9 SERIES 2160P SMART 4K UHD TV WITH HDR,Electronics,599.99,599.99,No Discount,New,Available,2018-05-26,19.6,Undefined,Bestbuy
HISENSE 55 CLASS LED H9 SERIES 2160P SMART 4K UHD TV WITH HDR,Electronics,699.99,699.99,No Discount,New,Available,2018-03-09,19.6,Undefined,Hisense USA Corporation
HISENSE 55 CLASS LED H9 SERIES 2160P SMART 4K UHD TV WITH HDR,Electronics,699.99,699.99,No Discount,New,Available,2018-05-02,19.6,Undefined,Bestbuy
4TB RED 5400 RPM SATA III 3.5 INTERNAL NAS HDD RETAIL KIT,Electronics,119.99,119.99,No Discount,New,Available,2017-03-10,0.69,Undefined,Bestbuy
4TB RED 5400 RPM SATA III 3.5 INTERNAL NAS HDD RETAIL KIT,Electronics,149.99,149.99,No Discount,New,Available,2017-08-19,0.69,Free Shipping,bhphotovideo
4TB RED 5400 RPM SATA III 3.5 INTERNAL NAS HDD RETAIL KIT,Electronics,149.99,149.99,No Discount,New,Available,2017-03-04,0.69,Undefined,Bestbuy
HOUSE OF MARLEY SMILE JAMAICA IN EAR EARBUDS,Electronics,22.18,17.99,19%,New,Available,2017-12-06,0.02,Expedited Shipping,Walmart
HOUSE OF MARLEY SMILE JAMAICA IN EAR EARBUDS,Electronics,24.99,24.99,No Discount,New,Available,2017-08-15,0.02,Expedited Shipping,Walmart
HOUSE OF MARLEY SMILE JAMAICA IN EAR EARBUDS,Electronics,17.99,15.94,11%,New,Available,2018-01-09,0.02,Expedited Shipping,Walmart
HOUSE OF MARLEY SMILE JAMAICA IN EAR EARBUDS,Electronics,16.99,16.99,No Discount,New,Available,2017-08-30,0.02,Undefined,Bestbuy
HOUSE OF MARLEY SMILE JAMAICA IN EAR EARBUDS,Electronics,22.16,22.16,No Discount,New,Available,2017-07-23,0.02,Expedited Shipping,Walmart
HOUSE OF MARLEY SMILE JAMAICA IN EAR EARBUDS,Electronics,22.2,14.99,32%,New,Available,2017-10-24,0.02,Expedited Shipping,Walmart
HOUSE OF MARLEY SMILE JAMAICA IN EAR EARBUDS,Electronics,22.22,16.79,24%,New,Available,2017-09-17,0.02,Standard Shipping,Walmart
HOUSE OF MARLEY SMILE JAMAICA IN EAR EARBUDS,Electronics,24.99,24.99,No Discount,New,Available,2015-11-25,0.02,Undefined,Bestbuy
HOUSE OF MARLEY SMILE JAMAICA IN EAR EARBUDS,Electronics,22.99,22.99,No Discount,New,Available,2017-05-01,0.02,Undefined,Bestbuy
HOUSE OF MARLEY SMILE JAMAICA IN EAR EARBUDS,Electronics,16.99,16.99,No Discount,New,Available,2018-02-05,0.02,Expedited Shipping,Walmart
HOUSE OF MARLEY SMILE JAMAICA IN EAR EARBUDS,Electronics,17.79,16.46,7%,New,Available,2018-04-26,0.02,Undefined,Walmart
HOUSE OF MARLEY SMILE JAMAICA IN EAR EARBUDS,Electronics,24.99,24.99,No Discount,New,Available,2017-03-22,0.02,Undefined,Bestbuy
DETAILS ABOUT MIDLAND WR120C NOAA WEATHER ALERT RADIO,Electronics,36.94,36.94,No Discount,New,Available,2017-09-17,0.64,Freight Shipping,UnbeatableSale
DETAILS ABOUT MIDLAND WR120C NOAA WEATHER ALERT RADIO,Electronics,28.99,28.99,No Discount,New,Available,2017-08-01,0.64,Undefined,Bestbuy
DETAILS ABOUT MIDLAND WR120C NOAA WEATHER ALERT RADIO,Electronics,34.05,34.05,No Discount,New,Available,2017-11-01,0.64,Expedited Shipping,Walmart
DETAILS ABOUT MIDLAND WR120C NOAA WEATHER ALERT RADIO,Electronics,26.99,26.99,No Discount,New,Available,2017-05-01,0.64,Undefined,Bestbuy
DETAILS ABOUT MIDLAND WR120C NOAA WEATHER ALERT RADIO,Electronics,49.99,49.99,No Discount,New,Available,2017-09-18,0.64,Undefined,Bestbuy
DETAILS ABOUT MIDLAND WR120C NOAA WEATHER ALERT RADIO,Electronics,49.18,38.68,21%,New,Available,2017-07-23,0.64,Undefined,My Goods
DETAILS ABOUT MIDLAND WR120C NOAA WEATHER ALERT RADIO,Electronics,34.99,34.99,No Discount,New,Available,2018-06-04,0.64,Free Shipping,focuscamera
DETAILS ABOUT MIDLAND WR120C NOAA WEATHER ALERT RADIO,Electronics,29.99,29.99,No Discount,New,Available,2017-05-31,0.64,Undefined,Bestbuy
DETAILS ABOUT MIDLAND WR120C NOAA WEATHER ALERT RADIO,Electronics,47.19,47.19,No Discount,New,Available,2017-09-08,0.64,Undefined,Direct Home Supplies
